ts,ecg
1365004759.39247,15275.01562
1365004759.39254,15209.99512
1365004759.40639,15164.78809
1365004759.41748,15197.41406
1365004759.41755,15221.94141
1365004759.43253,15257.1084
1365004759.4326,15214.68555
1365004759.44746,15158.97363
1365004759.44754,15160.59766
1365004759.46152,15161.3916
1365004759.47146,15186.51855
1365004759.47153,15230.32129
1365004759.48772,15208.60254
1365004759.4878,15189.42578
1365004759.50148,15179.25
1365004759.50156,15185.45508
1365004759.51749,15219.2793
1365004759.51757,15216.33496
1365004759.53149,15210.92383
1365004759.53157,15226.16797
1365004759.54347,15202.99609
1365004759.56251,15194.12793
1365004759.56258,15222.40625
1365004759.57351,15170.10156
1365004759.57368,15044.4209
1365004759.58646,15100.25586
1365004759.59551,15463.33496
1365004759.59559,15904.98047
1365004759.60247,16009.35742
1365004759.61646,15891.27441
1365004759.63153,15643.12695
1365004759.63161,15443.50977
1365004759.64646,15310.19531
1365004759.64653,15231.64062
1365004759.65752,15202.70312
1365004759.66149,15214.01367
1365004759.66157,15197.81738
1365004759.68245,15203.26465
1365004759.68251,15183.7334
1365004759.69652,15174.12012
1365004759.69659,15151.91309
1365004759.71146,15162.83301
1365004759.71153,15152.35254
1365004759.72149,15149.46973
1365004759.73649,15154.0625
1365004759.73657,15115.26855
1365004759.75046,15119.06738
1365004759.75053,15067.69043
1365004759.76653,15019.97852
1365004759.7666,15157.0918
1365004759.78348,15098.63086
1365004759.78355,15081.32227
1365004759.79048,15100.59766
1365004759.80645,15102.32031
1365004759.80654,15050.88281
1365004759.82146,15076.80273
1365004759.82152,15113.52148
1365004759.83547,15043.9082
1365004759.83556,15109.4541
1365004759.84546,15164.01855
1365004759.86151,15189.19336
1365004759.86158,15166.16797
1365004759.87648,15144.81641
1365004759.87656,15182.34082
1365004759.89051,15138.12207
1365004759.89058,15194.18945
1365004759.90453,15160.01172
1365004759.90474,15146.45312
1365004759.91546,15153.35449
1365004759.93153,15152.20605
1365004759.93161,15150.27637
1365004759.94647,15118.85938
1365004759.94654,15176.02539
1365004759.96051,15225.58203
1365004759.96058,15184.69824
1365004759.97056,15168.91602
1365004759.98347,15200.47949
1365004759.98355,15166.33887
1365004759.99152,15183.62305
1365004760.00158,15214.94238
1365004760.02154,15170.83398
1365004760.02161,15143.39941
1365004760.03148,15159.19336
1365004760.03157,15146.69727
1365004760.03759,15161.03809
1365004760.05649,15173.25293
1365004760.05656,15102.42969
1365004760.06845,15126.94531
1365004760.06854,15222.52832
1365004760.09052,15202.43457
1365004760.09059,15155.1377
1365004760.09545,15183.85547
1365004760.10256,15285.69141
1365004760.11249,15243.26953
1365004760.12482,15165.38574
1365004760.12488,15216.2002
1365004760.13854,15214.86914
1365004760.13879,15288.09766
1365004760.1545,15297.6377
1365004760.15458,15171.17578
1365004760.16551,15046.29004
1365004760.18047,14988.9043
1365004760.18073,15060.27637
1365004760.19349,15445.06055
1365004760.19355,15980.06543
1365004760.20746,16182.93262
1365004760.21753,16034.09277
1365004760.2176,15765.60645
1365004760.23342,15373.26074
1365004760.23348,15202.06836
1365004760.24149,15157.03125
1365004760.25146,15109.33203
1365004760.26845,15099.65723
1365004760.26854,15092.60938
1365004760.27946,15114.51074
1365004760.28853,15099.86523
1365004760.28861,15122.34082
1365004760.30349,15071.90527
1365004760.30356,15063.83105
1365004760.31854,15047.60938
1365004760.31861,15070.54883
1365004760.33242,15096.73828
1365004760.33257,15048.30566
1365004760.34346,15056.92969
1365004760.35849,15047.66992
1365004760.35857,14986.2168
1365004760.37351,14973.47656
1365004760.3736,14986.09473
1365004760.38752,14943.26855
1365004760.38759,14990.79688
1365004760.40249,14965.98828
1365004760.40256,14923.11426
1365004760.41349,14973.21973
1365004760.42846,15008.93652
1365004760.42855,15009.0957
1365004760.44348,14988.97754
1365004760.44356,15068.50879
1365004760.45745,15064.83203
1365004760.46645,15066.46875
1365004760.46652,15064.6123
1365004760.47362,15081.89648
1365004760.48749,15077.66992
1365004760.5026,15063.24414
1365004760.50267,15095.96875
1365004760.51655,15090.16602
1365004760.51665,15059.87305
1365004760.52746,15024.04688
1365004760.53751,15029.91016
1365004760.53758,15035.8584
1365004760.55353,15051.72559
1365004760.55359,15060.88672
1365004760.57255,15040.58594
1365004760.57273,15055.64648
1365004760.58249,15035.55273
1365004760.58257,15036.81152
1365004760.59252,15046.46094
1365004760.60749,15049.02637
1365004760.60756,15088.02832
1365004760.6235,15085.80566
1365004760.62358,15051.13965
1365004760.63748,15090.20312
1365004760.63755,15064.7832
1365004760.65151,15060.25195
1365004760.66258,15082.69043
1365004760.66275,15109.55176
1365004760.67747,15114.92578
1365004760.67754,15126.0293
1365004760.69249,15139.66113
1365004760.69255,15096.53027
1365004760.70849,15064.00195
1365004760.70857,15109.24609
1365004760.71754,15120.52051
1365004760.73256,15134.37207
1365004760.73313,15118.02832
1365004760.74747,15087.56445
1365004760.74754,15146.19629
1365004760.76256,15095.73633
1365004760.76273,15032.95117
1365004760.77548,14966.36719
1365004760.78554,14971.41211
1365004760.78561,15331.97461
1365004760.79341,15902.1582
1365004760.80252,16118.82812
1365004760.81854,15993.68555
1365004760.81862,15665.21191
1365004760.83151,15351.61621
1365004760.83161,15159.38867
1365004760.84149,15131.00098
1365004760.85648,15141.18848
1365004760.85656,15061.41211
1365004760.87249,15062.34082
1365004760.87256,15081.45703
1365004760.88659,15070.95215
1365004760.88677,15038.75293
1365004760.89856,15068.16699
1365004760.91047,15069.15625
1365004760.91054,15075.37402
1365004760.92645,15051.62793
1365004760.92651,15034.75879
1365004760.94248,15023.11816
1365004760.94255,14974.625
1365004760.95647,14961.49316
1365004760.96346,14978.14258
1365004760.96355,14972.08398
1365004760.97048,14960.41895
1365004760.9805,14949.96289
1365004760.99659,14918.75293
1365004760.99678,14936.96582
1365004761.01146,14935.76855
1365004761.01153,14993.58203
1365004761.02443,15037.56836
1365004761.02449,15038.44824
1365004761.03548,15063.7334
1365004761.04249,15025.35352
1365004761.05047,15078.1709
1365004761.06648,15095.60156
1365004761.06655,15092.29199
1365004761.07851,15094.46582
1365004761.07857,15088.05273
1365004761.09043,15065.27246
1365004761.10549,15110.5166
1365004761.10556,15130.58594
1365004761.12191,15118.74902
1365004761.12214,15091.58301
1365004761.13549,15083.50879
1365004761.13557,15070.62207
1365004761.14967,15060.44727
1365004761.14974,15126.04199
1365004761.16046,15124.0625
1365004761.1755,15101.09863
1365004761.17557,15060.17871
1365004761.19156,15038.55762
1365004761.19174,15079.73438
1365004761.20349,15104.16504
1365004761.20356,15105.39844
1365004761.21554,15128.98535
1365004761.22149,15115.13379
1365004761.23047,15102.35645
1365004761.24346,15112.59277
1365004761.24354,15094.52734
1365004761.25849,15071.48926
1365004761.25856,15093.94043
1365004761.27453,15075.80176
1365004761.27461,15100.56152
1365004761.28544,15115.80566
1365004761.30048,15141.66504
1365004761.30055,15174.13184
1365004761.31662,15127.80078
1365004761.31668,15105.91113
1365004761.3275,15113.83887
1365004761.33748,15143.31348
1365004761.33755,15132.27148
1365004761.35554,15119.25
1365004761.35571,15126.33496
1365004761.37355,15101.35547
1365004761.37362,15132.62598
1365004761.3905,15096.70117
1365004761.3906,15040.37793
1365004761.40047,14981.68457
1365004761.40055,15023.08105
1365004761.40647,15533.07031
1365004761.42544,16070.41992
1365004761.42558,16101.97168
1365004761.43847,15834.75586
1365004761.4387,15514.06348
1365004761.45247,15294.84082
1365004761.45255,15151.90039
1365004761.46363,15108.57422
1365004761.47848,15111.10254
1365004761.47855,15109.90527
1365004761.49548,15074.7998
1365004761.49555,15037.60547
1365004761.50751,15047.12012
1365004761.50758,15075.72852
1365004761.52257,15079.90527
1365004761.52274,15063.07324
1365004761.53248,15052.12891
1365004761.54848,15004.28223
1365004761.54854,14986.09473
1365004761.56351,14984.7998
1365004761.56361,15031.4248
1365004761.57652,15017.52344
1365004761.58643,14949.22949
1365004761.58649,14988.84277
1365004761.59351,14987.14453
1365004761.60348,14919.9873
1365004761.62046,14896.00879
1365004761.62055,14918.79004
1365004761.63348,14955.78906
1365004761.63355,14993.94824
1365004761.65043,15003.67188
1365004761.65353,15020.88281
1365004761.65369,15020.27246
1365004761.67252,15008.39941
1365004761.67259,15013.28516
1365004761.68757,15022.05566
1365004761.68776,15052.33594
1365004761.70146,15059.0791
1365004761.70152,15050.29688
1365004761.71251,15099.62109
1365004761.72748,15069.47363
1365004761.72765,15043.77344
1365004761.74253,15060.23926
1365004761.74261,15080.37012
1365004761.75749,15053.57031
1365004761.75772,15031.60742
1365004761.7715,15032.76758
1365004761.77157,15040.54883
1365004761.7824,15037.36035
1365004761.79747,15015.88672
1365004761.79754,15010.56152
1365004761.8125,15040.45117
1365004761.81257,15031.71777
1365004761.82648,15023.52148
1365004761.82655,15012.77246
1365004761.83753,15021.45703
1365004761.85247,15027.50293
1365004761.85256,15039.6084
1365004761.86752,15069.91406
1365004761.86759,15004.83203
1365004761.88553,15001.15527
1365004761.8856,15020.16211
1365004761.89748,15034.73438
1365004761.90343,14995.10938
1365004761.90352,14992.23828
1365004761.92151,15043.95703
1365004761.92161,14971.35059
1365004761.93748,15012.30762
1365004761.93755,15014.13965
1365004761.95143,15036.44434
1365004761.95151,15037.6543
1365004761.96153,15013.13867
1365004761.97648,15030.94824
1365004761.97654,15035.46777
1365004761.99246,15061.60742
1365004761.99253,15012.54004
1365004762.00652,15021.46875
1365004762.00659,14987.79199
1365004762.02054,14987.01074
1365004762.03146,14990.43066
1365004762.03153,14924.51855
1365004762.04649,14883.92773
1365004762.04656,14918.86328
1365004762.06044,15339.58398
1365004762.0605,15839.56836
1365004762.07553,15926.55176
1365004762.0756,15743.75391
1365004762.08544,15457.25098
1365004762.1015,15162.85742
1365004762.10157,15033.52539
1365004762.11854,14996.33105
1365004762.11872,14991.4082
1365004762.13259,15010.18262
1365004762.13266,14973.5498
1365004762.1455,14969.38477
1365004762.15349,14938.71289
1365004762.15358,14953.74902
1365004762.16147,14950.81738
1365004762.17145,14905.29199
1365004762.18646,14940.72754
1365004762.18653,14929.91797
1365004762.19852,14936.70898
1365004762.19859,14929.94238
1365004762.21045,14896.55859
1365004762.22544,14860.71973
1365004762.22551,14854.58789
1365004762.24151,14852.93848
1365004762.2416,14833.78516
1365004762.25646,14817.67383
1365004762.25653,14825.2959
1365004762.26847,14822.1084
1365004762.26854,14830.38965
1365004762.28045,14865.03125
1365004762.29543,14894.84863
1365004762.2955,14899.20898
1365004762.30846,14912.76758
1365004762.30852,14928.65918
1365004762.32347,14892.66211
1365004762.32354,14938.16309
1365004762.3335,14937.72266
1365004762.35146,14944.19727
1365004762.35154,14928.65918
1365004762.36852,14983.02832
1365004762.3686,14963.93652
1365004762.38042,14925.67871
1365004762.38048,14949.0459
1365004762.39447,14957.75586
1365004762.39454,14970.59375
1365004762.40348,14947.10449
1365004762.42046,14936.94141
1365004762.42053,14925.67871
1365004762.43553,14927.68262
1365004762.4356,14941.82715
1365004762.44749,14916.0293
1365004762.45846,14944.7832
1365004762.45853,14920.5
1365004762.4665,14917.49512
1365004762.47347,14938.16309
1365004762.49049,14951.79492
1365004762.49057,14955.91113
1365004762.50548,14968.7002
1365004762.50555,14931.99414
1365004762.51847,14907.03906
1365004762.52848,14924.00586
1365004762.52855,14938.04102
1365004762.54346,14936.69727
1365004762.54353,14909.83594
1365004762.55849,14962.91016
1365004762.55856,14953.3457
1365004762.57352,14987.81641
1365004762.5736,14914.30664
1365004762.58347,14895.38574
1365004762.59849,14900.74805
1365004762.5986,14949.38867
1365004762.61355,14932.28711
1365004762.61372,14958.9043
1365004762.63048,15001.75391
1365004762.63055,14967.88184
1365004762.65054,14931.89648
1365004762.65061,14913.56152
1365004762.65241,14918.93652
1365004762.66755,14946.60352
1365004762.66762,14947.42188
1365004762.68249,14945.63867
1365004762.68259,14960.32129
1365004762.69651,14924.03027
1365004762.7074,14873.42285
1365004762.70745,14852.0957
1365004762.71542,15011.9043
1365004762.72349,15570.82617
1365004762.73752,15916.80371
1365004762.7376,15812.56152
1365004762.75247,15560.15039
1365004762.75255,15251.80762
1365004762.76651,15030.95996
1365004762.77648,14949.47363
1365004762.77657,14915.94336
1365004762.79246,14900.30859
1365004762.79253,14923.5293
1365004762.83552,14921.84375
1365004762.83559,14903.39844
1365004762.83745,14924.84863
1365004762.8375,14909.15234
1365004762.8404,14876.08594
1365004762.84143,14871.99414
1365004762.84746,14872.34863
1365004762.8625,14867.42578
1365004762.86257,14871.66406
1365004762.87752,14844.16797
1365004762.87762,14828.57031
1365004762.89246,14826.55469
1365004762.90246,14801.57422
1365004762.90252,14780.44238
1365004762.91748,14780.6875
1365004762.91755,14779.28223
1365004762.93247,14765.88281
1365004762.93254,14783.37402
1365004762.94645,14805.99609
1365004762.94652,14815.37793
1365004762.95643,14836.10645
1365004762.97247,14890.98828
1365004762.97256,14894.82422
1365004762.98746,14887.44629
1365004762.98753,14903.81445
1365004763.00149,14906.77051
1365004763.00156,14914.63672
1365004763.01547,14966.53809
1365004763.0265,14954.0791
1365004763.02658,14892.82031
1365004763.04248,14934.64453
1365004763.04255,14935.76855
1365004763.05855,14944.46582
1365004763.05861,14938.07715
1365004763.07242,14964.31543
1365004763.07248,14953.05273
1365004763.07645,14941.08203
1365004763.09657,14936.23242
1365004763.09675,14914.66113
1365004763.11155,14921.30566
1365004763.11173,14939.55566
1365004763.12647,14961.28613
1365004763.12653,14931.95801
1365004763.14046,14934.02148
1365004763.15048,14957.01074
1365004763.15055,14955.61816
1365004763.16548,14982.99219
1365004763.16554,14958.43945
1365004763.18146,14946.96973
1365004763.18153,14955.99707
1365004763.19546,14981.19629
1365004763.19553,14992.58105
1365004763.20544,15000.61816
1365004763.22154,14958.1709
1365004763.22162,14966.25684
1365004763.23541,14988.67188
1365004763.23547,14975.3457
1365004763.2505,14997.00293
1365004763.25057,15045.71582
1365004763.26544,15033.79395
1365004763.26553,15009.40039
1365004763.27649,14996.46484
1365004763.28248,14983.33398
1365004763.29643,15001.00879
1365004763.31147,14997.41797
1365004763.31154,15022.2998
1365004763.32253,15019.24609
1365004763.32262,14996.61133
1365004763.32646,14980.20703
1365004763.34351,14942.74316
1365004763.34361,14904.24219
1365004763.3515,14869.03809
1365004763.36145,14957.91406
1365004763.37648,15428.13086
1365004763.37655,15908.26562
1365004763.38951,15895.0127
1365004763.38958,15682.69141
1365004763.40043,15402.69922
1365004763.41548,15177.44238
1365004763.41571,15017.73145
1365004763.42847,14966.08594
1365004763.42856,14999.33594
1365004763.44365,14971.83984
1365004763.44415,14946.71289
1365004763.45346,14947.16504
1365004763.47061,14975.93164
1365004763.47099,14973.21973
1365004763.48548,14961.99414
1365004763.4857,14911.65625
1365004763.49843,14977.04297
1365004763.49863,14976.45703
1365004763.51548,14954.81152
1365004763.51556,14933.16699
1365004763.52554,14930.69922
1365004763.54068,14924.99512
1365004763.54088,14911.16797
1365004763.55347,14885.24707
1365004763.55354,14848.74902
1365004763.56757,14892.52734
1365004763.57851,14877.84473
1365004763.57858,14889.86426
1365004763.58646,14900.06445
1365004763.59547,14907.85742
1365004763.61046,14919.13184
1365004763.61053,14927.75586
1365004763.62866,14973.35449
1365004763.62885,14942.86523
1365004763.63862,14977.53223
1365004763.64846,15001.87598
1365004763.64864,15008.12988
1365004763.66351,15028.16309
1365004763.66358,15034.13574
1365004763.67845,15027.42969
1365004763.67852,15035.05176
1365004763.69352,15007.89844
1365004763.6936,14993.58203
1365004763.70353,15006.65234
1365004763.71851,15025.89062
1365004763.71858,15032.57227
1365004763.73353,15026.92969
1365004763.7337,15016.69336
1365004763.75055,15024.12012
1365004763.75061,15015.26367
1365004763.76339,15017.64551
1365004763.76345,15030.00781
1365004763.77363,15023.42383
1365004763.78852,15020.8457
1365004763.78862,15044.51855
1365004763.8025,15047.96387
1365004763.80261,15046.08203
1365004763.81651,15070.57324
1365004763.82844,15041.68457
1365004763.82849,15069.68164
1365004763.83546,15043.39551
1365004763.84349,15049.6123
1365004763.85851,15035.44336
1365004763.85859,15057.34473
1365004763.87247,15075.33691
1365004763.87255,15084.35156
1365004763.88654,15078.45215
1365004763.89651,15048.29297
1365004763.89667,15037.55664
1365004763.91349,15044.81152
1365004763.91356,15054.58398
1365004763.93155,15062.62109
1365004763.93174,15061.80273
1365004763.9447,15066.46875
1365004763.94498,15049.91797
1365004763.9474,15076.55859
1365004763.96747,15044.06641
1365004763.96754,14993.48438
1365004763.98349,14922.90625
1365004763.98356,14988.14648
1365004764.00058,15398.25293
1365004764.00076,15901.73047
1365004764.01147,15994.35742
1365004764.01154,15781.70605
1365004764.02253,15476.09961
1365004764.03748,15242.80469
1365004764.03755,15089.37207
1365004764.05249,15057.23438
1365004764.05256,15050.69922
1365004764.06646,15034.74707
1365004764.06653,15030.33691
1365004764.07747,15032.52344
1365004764.09245,15037.94727
1365004764.0925,15031.24121
1365004764.10749,15015.05664
1365004764.10757,15005.45508
1365004764.1225,15004.94238
1365004764.12258,15003.21973
1365004764.13546,14994.92578
1365004764.14553,14989.44141
1365004764.14561,14978.5332
1365004764.15267,14964.85254
1365004764.16254,14969.18848
1365004764.17846,14945.06445
1365004764.17853,14948.25195
1365004764.19051,14932.60547
1365004764.19061,14917.20215
1365004764.20163,14941.44824
1365004764.21646,14951.67285
1365004764.21653,14946.65234
1365004764.23647,14976.09082
1365004764.23654,15013.87109
1365004764.25052,15028.11426
1365004764.2506,15036.24902
1365004764.26153,15041.68457
1365004764.27144,15039.31543
1365004764.27152,15084.30273
1365004764.28646,15061.81543
1365004764.28653,15082.01855
1365004764.30157,15109.51465
1365004764.30176,15092.26758
1365004764.31547,15120.1416
1365004764.31554,15150.72852
1365004764.32645,15142.26367
1365004764.34148,15072.80859
1365004764.34155,15069.00977
1365004764.35645,15058.19922
1365004764.3565,15074.43359
1365004764.37046,15091.2041
1365004764.37053,15060.81348
1365004764.38553,15122.8418
1365004764.3856,15135.65527
1365004764.3955,15113.81445
1365004764.41152,15094.42969
1365004764.41159,15072.60156
1365004764.42645,15108.67188
1365004764.42654,15149.04297
1365004764.43851,15163.87109
1365004764.43858,15088.99316
1365004764.45154,15091.57129
1365004764.47047,15107.80469
1365004764.47054,15100.8418
1365004764.48548,15126.07812
1365004764.48554,15128.11816
1365004764.50046,15179.06738
1365004764.50054,15127.2998
1365004764.5105,15141.32227
1365004764.52045,15119.87305
1365004764.52053,15138.09766
1365004764.53548,15143.39941
1365004764.53555,15175.21973
1365004764.54848,15158.39941
1365004764.54856,15138.81836
1365004764.56359,15139.57617
1365004764.56377,15140.77344
1365004764.57551,15156.10254
1365004764.59053,15062.38965
1365004764.5907,14984.16406
1365004764.60549,15011.97852
1365004764.60557,15383.83887
1365004764.62146,15928.75
1365004764.62155,16083.90527
1365004764.63447,15906.77539
1365004764.63454,15577.4834
1365004764.64548,15293.58301
1365004764.66054,15176.72168
1365004764.66072,15103.19922
1365004764.67547,15087.4541
1365004764.67554,15107.71875
1365004764.69045,15098.06934
1365004764.69647,15076.02148
1365004764.69654,15094.68555
1365004764.70346,15048.52539
1365004764.71349,15052.8252
1365004764.73047,15076.96191
1365004764.73054,15048.52539
1365004764.7435,15065.54102
1365004764.74357,15066.33496
1365004764.75756,15006.65234
1365004764.76846,14994.4248
1365004764.76853,15027.66211
1365004764.7835,15019.46582
1365004764.78357,14977.23828
1365004764.79847,14968.46777
1365004764.79854,14940.94824
1365004764.8135,14937.72266
1365004764.81358,14951.19629
1365004764.82356,14970.1543
1365004764.83847,15005.8584
1365004764.83854,14999.68945
1365004764.85241,15042.14941
1365004764.85247,15062.91504
1365004764.86848,15044.81152
1365004764.86855,15049.57617
1365004764.88247,15070.46387
1365004764.88255,15109.0752
1365004764.89358,15101.61133
1365004764.90848,15097.49512
1365004764.90855,15101.29395
1365004764.92546,15078.19531
1365004764.92553,15076.86426
1365004764.9395,15092.12109
1365004764.94545,15089.15234
1365004764.9455,15074.95898
1365004764.95254,15061.79102
1365004764.96249,15109.9668
1365004764.97849,15084.62109
1365004764.97856,15048.66016
1365004764.99257,15035.35742
1365004764.99316,15059.32324
1365004765.00647,15059.09082
1365004765.01644,15075.50781
1365004765.0166,15048.5498
1365004765.03348,15052.27539
1365004765.03371,15081.73828
1365004765.04747,15116.13574
1365004765.04755,15053.66797
1365004765.06149,15040.86621
1365004765.06169,15018.65918
1365004765.07254,15035.56543
1365004765.08758,15055.45117
1365004765.08801,15075.74023
1365004765.10261,15067.93457
1365004765.10308,15079.97852
1365004765.11746,15093.84277
1365004765.11771,15050.37012
1365004765.13145,15044.84863
1365004765.14247,15044.87305
1365004765.14255,15072.68652
1365004765.1585,15047.75586
1365004765.1586,15059.0791
1365004765.17554,15072.14941
1365004765.17561,15039.7793
1365004765.18855,15041.85547
1365004765.18865,15054.37598
1365004765.21052,14971.24121
1365004765.21749,14889.54688
1365004765.21758,15047.51172
1365004765.23247,15539.11621
1365004765.23254,15906.18945
1365004765.2465,15894.76855
1365004765.24658,15686.16016
1365004765.25647,15342.125
1365004765.26548,15124.7959
1365004765.26554,15056.47754
1365004765.27243,15049.9668
1365004765.28254,15018.96484
1365004765.29745,15001.24121
1365004765.29752,14995.65918
1365004765.31153,14982.74707
1365004765.31159,14981.0498
1365004765.32151,14988.15918
1365004765.33651,14954.20117
1365004765.33658,14953.10156
1365004765.35154,14963.89941
1365004765.35171,14946.13965
1365004765.36646,14924.03027
1365004765.36655,14919.65723
1365004765.38158,14899.73438
1365004765.39162,14905.60938
1365004765.39181,14908.48047
1365004765.40649,14893.81055
1365004765.40655,14911.64355
1365004765.42052,14897.74316
1365004765.42062,14907.6377
1365004765.43545,14921.42871
1365004765.43552,14892.1123
1365004765.44545,14907.25879
1365004765.46147,14950.43848
1365004765.46154,14938.68848
1365004765.4765,14968.61523
1365004765.47658,14990.99316
1365004765.49152,15005.23535
1365004765.49159,15004.36816
1365004765.50547,15024.0957
1365004765.50553,15038.26465
1365004765.51646,15003.45215
1365004765.5325,14991.68848
1365004765.53258,14991.0293
1365004765.54554,14987.36523
1365004765.54571,14980.86621
1365004765.55848,14984.62891
1365004765.57052,14952.16113
1365004765.57059,14970.93555
1365004765.58546,14968.32129
1365004765.58553,14947.84961
1365004765.60152,14972.70703
1365004765.60159,15020.5166
1365004765.61758,15005.25977
1365004765.61777,14969.11523
1365004765.63348,14944.41699
1365004765.63744,15000.08105
1365004765.6375,14989.2334
1365004765.65545,14987.64551
1365004765.65552,14982.96777
1365004765.67056,14973.92871
1365004765.67063,14968.62695
1365004765.68347,14952.50293
1365004765.68354,14978.05664
1365004765.69348,15000.12988
1365004765.7104,15026.83105
1365004765.71045,15000.61816
1365004765.72547,14998.84668
1365004765.72554,14995.02344
1365004765.73846,15026.66016
1365004765.73852,14959.88086
1365004765.75449,14983.3584
1365004765.75459,15000.38574
1365004765.76551,14992.39746
1365004765.78049,14993.16699
1365004765.78057,14992.21387
1365004765.79553,14978.28906
1365004765.79563,14907.00195
1365004765.8094,14822.14453
1365004765.80945,14878.26074
1365004765.8175,15223.1875
1365004765.82544,15662.5127
1365004765.83556,15795.44824
1365004765.85064,15626.7959
1365004765.85083,15353.05762
1365004765.87053,15142.38574
1365004765.8706,15022.51953
1365004765.88053,14982.23438
1365004765.88071,14949.65723
1365004765.88647,14917.14062
1365004765.90352,14923.24805
1365004765.90358,14900.55273
1365004765.91851,14919.66895
1365004765.91861,14912.15723
1365004765.93355,14920.98828
1365004765.93362,14914.59961
1365004765.94347,14901.38379
1365004765.95847,14887.27539
1365004765.95854,14876.97754
1365004765.97346,14876.11035
1365004765.97351,14902.72754
1365004765.98859,14870.58984
1365004765.98866,14856.82324
1365004766.00152,14860.87891
1365004766.00159,14828.47168
1365004766.01249,14825.56445
1365004766.02851,14797.32422
1365004766.02858,14811.54199
1365004766.04363,14821.25293
1365004766.04381,14848.98145
1365004766.05748,14853.19531
1365004766.06744,14828.22754
1365004766.06749,14826.72559
1365004766.0756,14847.47852
1365004766.08559,14865.34961
1365004766.10352,14882.87793
1365004766.10359,14898.98926
1365004766.11545,14869.12402
1365004766.11563,14887.73926
1365004766.12651,14858.61914
1365004766.13645,14886.79883
1365004766.13651,14876.84375
1365004766.14358,14889.66895
1365004766.15347,14888.67969
1365004766.1705,14852.21777
1365004766.17056,14870.02734
1365004766.18251,14861.48926
1365004766.18261,14877.47852
1365004766.19254,14890.64648
1365004766.20743,14869.14844
1365004766.20749,14859.6084
1365004766.2215,14877.02637
1365004766.22157,14890.16992
1365004766.23747,14897.18164
1365004766.23755,14903.26465
1365004766.25248,14895.3125
1365004766.25271,14840.10059
1365004766.26251,14837.23047
1365004766.27748,14860.14551
1365004766.27766,14894.77539
1365004766.29251,14898.70801
1365004766.29259,14935.34082
1365004766.30644,14912.56055
1365004766.30664,14896.41211
1365004766.31847,14895.3252
1365004766.32747,14865.81348
1365004766.33742,14852.63379
1365004766.35248,14861.97754
1365004766.3527,14893.96875
1365004766.36652,14908.00391
1365004766.3666,14867.60938
1365004766.37748,14859.63281
1365004766.38344,14842.48242
1365004766.38366,14765.95605
1365004766.4015,14730.39746
1365004766.40159,14957.29102
1365004766.41645,15454.23438
1365004766.41663,15716.90527
1365004766.43048,15653.29004
1365004766.43055,15419.2627
1365004766.44154,15141.15137
1365004766.45548,14963.5332
1365004766.45555,14890.38965
1365004766.47259,14863.5293
1365004766.47279,14817.51562
1365004766.49248,14832.02637
1365004766.49256,14882.29102
1365004766.50046,14869.46582
1365004766.50053,14832.38086
1365004766.51151,14833.99316
1365004766.5265,14839.42871
1365004766.52658,14834.71387
1365004766.54053,14830.56055
1365004766.54078,14801.57422
1365004766.55756,14827.71484
1365004766.55763,14801.45215
1365004766.56147,14788.38281
1365004766.57047,14775.50781
1365004766.58145,14781.68848
1365004766.5965,14752.31152
1365004766.59657,14758.23633
1365004766.6105,14750.40625
1365004766.61072,14734.36816
1365004766.65354,14735.43066
1365004766.65362,14792.85352
1365004766.65366,14767.83691
1365004766.65646,14775.6543
1365004766.65654,14809.35547
1365004766.66642,14821.86426
1365004766.66657,14813.99707
1365004766.67849,14858.30078
1365004766.67871,14868.8916
1365004766.69051,14840.60156
1365004766.70548,14821.49707
1365004766.70567,14821.42383
1365004766.72151,14843.06934
1365004766.72158,14867.88965
1365004766.73646,14860.62207
1365004766.73673,14834.90918
1365004766.74947,14847.0752
1365004766.74971,14817.73535
1365004766.76047,14825.39355
1365004766.77548,14834.67773
1365004766.77566,14849.34766
1365004766.81649,14847.74707
1365004766.81672,14837.53516
1365004766.82044,14845.8418
1365004766.82244,14850.10449
1365004766.82249,14844.57129
1365004766.82345,14822.14453
1365004766.83046,14837.36426
1365004766.84553,14856.07812
1365004766.84571,14866.27734
1365004766.85854,14850.15332
1365004766.85861,14845.02344
1365004766.87452,14863.26074
1365004766.87485,14852.70703
1365004766.88554,14862.56445
1365004766.90046,14861.68457
1365004766.90066,14856.45703
1365004766.91349,14851.22852
1365004766.91372,14863.26074
1365004766.92749,14846.59961
1365004766.93847,14828.20312
1365004766.93866,14841.15137
1365004766.94546,14840.34473
1365004766.95554,14859.35156
1365004766.97053,14823.23145
1365004766.97064,14723.20312
1365004766.98553,14717.4502
1365004766.98561,15008.47266
1365004766.99844,15500.49219
1365004767.00847,15719.58105
1365004767.00854,15609.6582
1365004767.02551,15358.1875
1365004767.02559,15060.66699
1365004767.04046,14880.4834
1365004767.04053,14824.00098
1365004767.05351,14816.57422
1365004767.05358,14817.24609
1365004767.06341,14790.64258
1365004767.07847,14793.65918
1365004767.07855,14776.17969
1365004767.09349,14785.30469
1365004767.09357,14797.33594
1365004767.10845,14794.22168
1365004767.10852,14766.79883
1365004767.1225,14763.50098
1365004767.12257,14754.46191
1365004767.13346,14728.54102
1365004767.14847,14729.43262
1365004767.14854,14710.58496
